	Cod	Gini_RD	Gini_RP	RendaMedia	RendaMedia2010
0	1200344	0.6445368146363876	0.6546262453867676	99.7962656577156	198.78455080978665
1	1200104	0.5975744111367902	0.6129668997948854	132.223105483435	263.3756930379445
2	1200450	0.5647759410313647	0.5685570586874957	152.381003823104	303.52828532495505
3	1200393	0.4475877153812148	0.4877996840080535	72.103690825575	143.6236085391189
4	1200807	0.532660263788759	0.535953736898004	109.669754537342	218.45158984102332
5	1200252	0.5376772542904038	0.5653129065179167	137.868773129174	274.62131931046224
6	1200013	0.6043330876016585	0.6188084998217422	132.7916759466	264.5082306472336
7	1200138	0.6907589288808565	0.6819348976807948	136.063172800661	271.024737335376
8	1200500	0.5845067330995632	0.615804756271253	107.519621146795	214.16873118489923
9	1200336	0.6098370968307252	0.6446928404477047	94.8986024835876	189.02887741188732
10	1200427	0.559241516778521	0.5974253117859187	60.2809451388454	120.07383766156316
11	1200203	0.5888805669702607	0.6099364854094593	139.379652221663	277.63084496504376
12	1200302	0.5958414614141353	0.6382164266513595	64.1798711245885	127.84012275859101
13	1200609	0.6400792455352206	0.6696937546369955	92.0604218388447	183.3754948843556
14	1200328	0.6628907615358233	0.7033084407693324	29.6552603655449	59.070422846592244
15	1200435	0.5373399531557856	0.5732129782503206	42.2587444177031	84.17534936297716
16	1200351	0.6997536342061834	0.704637011362738	45.4552908535599	90.54256203578213
17	1200385	0.5113773808800627	0.5391739216912219	112.976579264712	225.0384662507231
18	1200708	0.5148880257788928	0.5544273195265004	123.049273420412	245.10230300843034
19	1200054	0.5467400079362116	0.5793449105595583	124.368824886513	247.73072245609734
20	1200401	0.612931398461082	0.6213390425141875	262.802748600169	523.4777673068465
21	1200179	0.5177812894083431	0.5446670869520734	117.401662376547	233.85280567399474
22	2701902	0.5358924951447542	0.585300027224642	60.3116075845945	120.13491430070184
23	2702504	0.5162348574570851	0.5449568126179721	75.5078022035632	150.4042705881457
24	2704906	0.5491622218462977	0.5852970839303135	64.5165433277836	128.51074136582247
25	2707909	0.531763800126886	0.5468808406928145	84.3034976342396	167.92444886058314
26	2703502	0.5397161760939088	0.574628381958316	57.0563933148703	113.65084095254542
27	2703106	0.5774090497844171	0.6277727967583288	47.3527564470809	94.3221307721393
28	2708402	0.6484174147890602	0.7288875998825043	43.2938500235439	86.23718004914218
29	2706448	0.5546256322477856	0.5907094167498188	81.7484831298426	162.83510601572107
30	2708501	0.5085817643896758	0.5197826004738886	70.2196555305994	139.8707916641264
31	2707404	0.5654858883537774	0.6061816643439946	49.4734759897829	98.54639987590971
32	2701407	0.49632586550716296	0.5186897781456217	66.2636875483712	131.99088440324454
33	2702355	0.4856737923498853	0.5055135828887187	57.3307801191706	114.19739304326237
34	2708006	0.6489083402692734	0.6890624816035872	94.5756647997398	188.38561664456148
35	2708956	0.6391675787039519	0.6991885206514378	38.8934269370108	77.47196102151148
36	2701001	0.5469292922087908	0.5752428104163305	84.8022542597633	168.9179240283633
37	2705507	0.5484145780592924	0.5488544584591122	77.0365062849157	153.44930190399685
38	2702207	0.585583549153594	0.6087134117935176	95.009122162682	189.2490219695983
39	2703809	0.5454463552482742	0.5673482071433655	61.208305848815	121.92105089098624
40	2709004	0.6195360237154508	0.6442592380491183	65.400065745428	130.27063293856128
41	2702108	0.5061120390798379	0.5310582725671977	76.7058200332773	152.7906067358192
42	2708105	0.5164223304136122	0.5437074340738409	65.1933132800587	129.85880193780807
43	2705101	0.48314841675242826	0.4993131201605169	65.3190149942227	130.10918764734768
44	2708600	0.5779363036668217	0.5925264803964669	121.449068218894	241.91484834676737
45	2706109	0.5580459957162976	0.5676467767774673	64.6123160719938	128.70151144937392
46	2708907	0.5212607536245601	0.5532337849918179	130.529722622022	260.00263745077933
47	2700805	0.5520487797781091	0.5869467925552305	72.49133795177	144.3957642840811
